date,Open,High,Low,Close,Volume
22.06.2018 10:00:00.000,1.16583,1.16589,1.16320,1.16431,18442.5898
22.06.2018 11:00:00.000,1.16430,1.16528,1.16348,1.16422,13149.0996
22.06.2018 12:00:00.000,1.16406,1.16562,1.16397,1.16537,13858.1299
22.06.2018 13:00:00.000,1.16540,1.16662,1.16428,1.16500,19449.0703
22.06.2018 14:00:00.000,1.16502,1.16545,1.16175,1.16376,19413.7207
22.06.2018 15:00:00.000,1.16381,1.16401,1.16294,1.16295,13043.1104
22.06.2018 16:00:00.000,1.16296,1.16522,1.16292,1.16476,10240.2002
22.06.2018 17:00:00.000,1.16477,1.16620,1.16468,1.16612,9875.2598
22.06.2018 18:00:00.000,1.16614,1.16673,1.16557,1.16626,8677.7197
22.06.2018 19:00:00.000,1.16628,1.16658,1.16577,1.16585,7946.6499
22.06.2018 20:00:00.000,1.16586,1.16634,1.16561,1.16561,5152.9702
22.06.2018 21:00:00.000,1.16561,1.16561,1.16561,1.16561,0
22.06.2018 22:00:00.000,1.16561,1.16561,1.16561,1.16561,0
22.06.2018 23:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 00:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 01:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 02:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 03:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 04:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 05:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 06:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 07:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 08:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 09:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 10:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 11:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 12:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 13:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 14:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 15:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 16:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 17:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 18:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 19:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 20:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 21:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 22:00:00.000,1.16561,1.16561,1.16561,1.16561,0
23.06.2018 23:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 00:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 01:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 02:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 03:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 04:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 05:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 06:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 07:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 08:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 09:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 10:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 11:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 12:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 13:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 14:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 15:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 16:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 17:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 18:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 19:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 20:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 21:00:00.000,1.16622,1.16670,1.16577,1.16648,2057.8701
24.06.2018 22:00:00.000,1.16649,1.16692,1.16629,1.16691,5776.0801
24.06.2018 23:00:00.000,1.16691,1.16728,1.16600,1.16600,6029.5
25.06.2018 00:00:00.000,1.16603,1.16613,1.16517,1.16564,11914.4805
25.06.2018 01:00:00.000,1.16564,1.16605,1.16497,1.16563,12453.21
25.06.2018 02:00:00.000,1.16564,1.16580,1.16471,1.16471,9066.0596
25.06.2018 03:00:00.000,1.16470,1.16567,1.16462,1.16559,8060.5601
25.06.2018 04:00:00.000,1.16560,1.16566,1.16502,1.16521,6490.3799
25.06.2018 05:00:00.000,1.16525,1.16567,1.16394,1.16417,8716.2197
25.06.2018 06:00:00.000,1.16417,1.16480,1.16297,1.16309,14978.8203
25.06.2018 07:00:00.000,1.16308,1.16456,1.16286,1.16438,17762.75
25.06.2018 08:00:00.000,1.16439,1.16707,1.16413,1.16588,16739.0801
25.06.2018 09:00:00.000,1.16590,1.16645,1.16391,1.16494,15942.7803
25.06.2018 10:00:00.000,1.16494,1.16520,1.16393,1.16518,12018.4199
25.06.2018 11:00:00.000,1.16517,1.16933,1.16516,1.16875,15141.2305
25.06.2018 12:00:00.000,1.16875,1.17015,1.16793,1.16819,15609.5
25.06.2018 13:00:00.000,1.16822,1.16937,1.16780,1.16798,14319.2402
25.06.2018 14:00:00.000,1.16798,1.16903,1.16710,1.16876,15863
25.06.2018 15:00:00.000,1.16875,1.16980,1.16825,1.16930,12940.7402
25.06.2018 16:00:00.000,1.16929,1.17017,1.16900,1.16916,11616.3398
25.06.2018 17:00:00.000,1.16916,1.17017,1.16912,1.16969,8062.8198
25.06.2018 18:00:00.000,1.16969,1.17130,1.16969,1.17042,9370.7695
25.06.2018 19:00:00.000,1.17042,1.17122,1.16986,1.16993,11071.5596
25.06.2018 20:00:00.000,1.16992,1.17049,1.16971,1.17034,4057.1799
25.06.2018 21:00:00.000,1.17033,1.17044,1.16993,1.17007,2646.5901
25.06.2018 22:00:00.000,1.17005,1.17067,1.17002,1.17022,3144.5701
25.06.2018 23:00:00.000,1.17022,1.17056,1.16996,1.17009,4567.1201
26.06.2018 00:00:00.000,1.17009,1.17103,1.16988,1.17043,9013.0195
26.06.2018 01:00:00.000,1.17047,1.17119,1.17011,1.17060,10207.8604
26.06.2018 02:00:00.000,1.17059,1.17179,1.17059,1.17165,10048.4404
26.06.2018 03:00:00.000,1.17166,1.17203,1.17093,1.17095,7286.0498
26.06.2018 04:00:00.000,1.17099,1.17157,1.17098,1.17145,5417.8301
26.06.2018 05:00:00.000,1.17147,1.17188,1.17094,1.17100,9110.6104
26.06.2018 06:00:00.000,1.17100,1.17110,1.16911,1.16935,16720.1797
26.06.2018 07:00:00.000,1.16929,1.17020,1.16849,1.16858,19219.3105
26.06.2018 08:00:00.000,1.16856,1.16883,1.16696,1.16729,17804.0391
26.06.2018 09:00:00.000,1.16728,1.16768,1.16510,1.16600,22088.6406
26.06.2018 10:00:00.000,1.16599,1.16709,1.16560,1.16698,16654.4199
26.06.2018 11:00:00.000,1.16697,1.16790,1.16642,1.16743,15207.9102
26.06.2018 12:00:00.000,1.16740,1.16844,1.16682,1.16709,16712.3008
26.06.2018 13:00:00.000,1.16708,1.16743,1.16602,1.16643,16239.4004
26.06.2018 14:00:00.000,1.16642,1.16711,1.16499,1.16658,17309.4199
26.06.2018 15:00:00.000,1.16658,1.16771,1.16643,1.16753,15682.7803
26.06.2018 16:00:00.000,1.16753,1.16762,1.16556,1.16580,12187.6201
26.06.2018 17:00:00.000,1.16580,1.16611,1.16348,1.16418,13660.9404
26.06.2018 18:00:00.000,1.16419,1.16511,1.16412,1.16508,9452.8701
26.06.2018 19:00:00.000,1.16508,1.16539,1.16361,1.16439,9976.4297
26.06.2018 20:00:00.000,1.16438,1.16518,1.16414,1.16466,4788.6499
26.06.2018 21:00:00.000,1.16459,1.16487,1.16452,1.16464,3018.8899
26.06.2018 22:00:00.000,1.16463,1.16516,1.16458,1.16498,3361.74
26.06.2018 23:00:00.000,1.16499,1.16521,1.16483,1.16493,3370.71
27.06.2018 00:00:00.000,1.16493,1.16546,1.16437,1.16542,7787.8599
27.06.2018 01:00:00.000,1.16544,1.16598,1.16494,1.16525,10177.6699
27.06.2018 02:00:00.000,1.16526,1.16582,1.16500,1.16530,8483.5703
27.06.2018 03:00:00.000,1.16530,1.16640,1.16494,1.16594,10119.4502
27.06.2018 04:00:00.000,1.16594,1.16605,1.16518,1.16544,6775.8901
27.06.2018 05:00:00.000,1.16545,1.16570,1.16396,1.16528,11536.5703
27.06.2018 06:00:00.000,1.16529,1.16668,1.16492,1.16660,13250.1699
27.06.2018 07:00:00.000,1.16663,1.16720,1.16530,1.16550,17043.5605
27.06.2018 08:00:00.000,1.16545,1.16572,1.16239,1.16276,18880.4297
27.06.2018 09:00:00.000,1.16276,1.16411,1.16215,1.16403,14997.5898
27.06.2018 10:00:00.000,1.16403,1.16434,1.16337,1.16339,14191.5898
27.06.2018 11:00:00.000,1.16339,1.16399,1.16076,1.16286,61658.5508
27.06.2018 12:00:00.000,1.16255,1.16303,1.15938,1.15968,19913.7598
27.06.2018 13:00:00.000,1.15967,1.16130,1.15965,1.16075,16165.4004
27.06.2018 14:00:00.000,1.16073,1.16113,1.15936,1.15939,17370.8398
27.06.2018 15:00:00.000,1.15941,1.15972,1.15815,1.15874,15235.6797
27.06.2018 16:00:00.000,1.15873,1.15913,1.15750,1.15827,11992.4502
27.06.2018 17:00:00.000,1.15827,1.15891,1.15643,1.15671,11288.9697
27.06.2018 18:00:00.000,1.15671,1.15684,1.15526,1.15569,10268.5596
27.06.2018 19:00:00.000,1.15570,1.15581,1.15407,1.15530,13302.7803
27.06.2018 20:00:00.000,1.15530,1.15609,1.15520,1.15531,5975.3198
27.06.2018 21:00:00.000,1.15534,1.15621,1.15509,1.15585,8666.4004
27.06.2018 22:00:00.000,1.15585,1.15625,1.15574,1.15596,5087.7798
27.06.2018 23:00:00.000,1.15595,1.15635,1.15554,1.15629,4714.5898
28.06.2018 00:00:00.000,1.15628,1.15652,1.15538,1.15650,9528.2998
28.06.2018 01:00:00.000,1.15651,1.15670,1.15597,1.15637,10521.6396
28.06.2018 02:00:00.000,1.15645,1.15712,1.15640,1.15708,8547.7803
28.06.2018 03:00:00.000,1.15707,1.15729,1.15652,1.15679,7195.8901
28.06.2018 04:00:00.000,1.15678,1.15689,1.15620,1.15624,4936.46
28.06.2018 05:00:00.000,1.15626,1.15636,1.15474,1.15558,9139.1201
28.06.2018 06:00:00.000,1.15557,1.15590,1.15271,1.15404,14674.2998
28.06.2018 07:00:00.000,1.15405,1.15695,1.15274,1.15598,19470.8809
28.06.2018 08:00:00.000,1.15634,1.15652,1.15353,1.15550,18691.6191
28.06.2018 09:00:00.000,1.15549,1.15799,1.15530,1.15759,16059.0195
28.06.2018 10:00:00.000,1.15760,1.15977,1.15659,1.15922,16603.6992
28.06.2018 11:00:00.000,1.15922,1.15926,1.15766,1.15857,14802.1602
28.06.2018 12:00:00.000,1.15862,1.16005,1.15640,1.15645,18102.5293
28.06.2018 13:00:00.000,1.15645,1.15797,1.15506,1.15713,18691.7109
28.06.2018 14:00:00.000,1.15715,1.15953,1.15707,1.15804,21151.9492
28.06.2018 15:00:00.000,1.15803,1.15908,1.15670,1.15802,17366.2305
28.06.2018 16:00:00.000,1.15822,1.15850,1.15756,1.15832,11520.0996
28.06.2018 17:00:00.000,1.15834,1.15863,1.15745,1.15831,12119.2002
28.06.2018 18:00:00.000,1.15831,1.15852,1.15509,1.15543,11874.6104
28.06.2018 19:00:00.000,1.15543,1.15666,1.15541,1.15641,10284.0801
28.06.2018 20:00:00.000,1.15641,1.15694,1.15599,1.15684,4978.96
28.06.2018 21:00:00.000,1.15681,1.15710,1.15595,1.15617,4852.21
28.06.2018 22:00:00.000,1.15619,1.15644,1.15582,1.15644,3514.3501
28.06.2018 23:00:00.000,1.15640,1.15710,1.15617,1.15634,3942.1899
29.06.2018 00:00:00.000,1.15634,1.15759,1.15632,1.15694,8618.1699
29.06.2018 01:00:00.000,1.15695,1.15728,1.15645,1.15673,10311.5
29.06.2018 02:00:00.000,1.15674,1.16451,1.15667,1.16406,13342.71
29.06.2018 03:00:00.000,1.16404,1.16500,1.16249,1.16354,12280.9902
29.06.2018 04:00:00.000,1.16354,1.16661,1.16347,1.16545,10722.0498
29.06.2018 05:00:00.000,1.16545,1.16568,1.16454,1.16494,9038.2402
29.06.2018 06:00:00.000,1.16494,1.16494,1.16316,1.16331,15411.1396
29.06.2018 07:00:00.000,1.16331,1.16473,1.16198,1.16228,17091.9492
29.06.2018 08:00:00.000,1.16226,1.16537,1.16130,1.16495,20371.9609
29.06.2018 09:00:00.000,1.16495,1.16630,1.16391,1.16499,16282.04
29.06.2018 10:00:00.000,1.16505,1.16605,1.16349,1.16401,15221.9102
29.06.2018 11:00:00.000,1.16400,1.16595,1.16391,1.16495,14696.6904
29.06.2018 12:00:00.000,1.16496,1.16645,1.16352,1.16443,19298.1191
29.06.2018 13:00:00.000,1.16442,1.16530,1.16280,1.16428,17747.6602
29.06.2018 14:00:00.000,1.16429,1.16790,1.16330,1.16762,17539.4492
29.06.2018 15:00:00.000,1.16760,1.16829,1.16650,1.16768,17050.7891
29.06.2018 16:00:00.000,1.16767,1.16818,1.16729,1.16767,12656.3799
29.06.2018 17:00:00.000,1.16767,1.16823,1.16709,1.16781,11230.4902
29.06.2018 18:00:00.000,1.16783,1.16814,1.16667,1.16683,10370.8799
29.06.2018 19:00:00.000,1.16684,1.16790,1.16637,1.16772,11234.0098
29.06.2018 20:00:00.000,1.16772,1.16902,1.16759,1.16847,5788.1201
29.06.2018 21:00:00.000,1.16847,1.16847,1.16847,1.16847,0
29.06.2018 22:00:00.000,1.16847,1.16847,1.16847,1.16847,0
29.06.2018 23:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 00:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 01:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 02:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 03:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 04:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 05:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 06:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 07:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 08:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 09:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 10:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 11:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 12:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 13:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 14:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 15:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 16:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 17:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 18:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 19:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 20:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 21:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 22:00:00.000,1.16847,1.16847,1.16847,1.16847,0
30.06.2018 23:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 00:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 01:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 02:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 03:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 04:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 05:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 06:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 07:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 08:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 09:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 10:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 11:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 12:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 13:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 14:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 15:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 16:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 17:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 18:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 19:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 20:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 21:00:00.000,1.16747,1.16900,1.16616,1.16665,3955.6399
01.07.2018 22:00:00.000,1.16665,1.16747,1.16637,1.16739,7982.5601
01.07.2018 23:00:00.000,1.16740,1.16823,1.16705,1.16786,4605.5
02.07.2018 00:00:00.000,1.16778,1.16789,1.16641,1.16646,7241.1299
02.07.2018 01:00:00.000,1.16646,1.16690,1.16540,1.16592,9664.7598
02.07.2018 02:00:00.000,1.16591,1.16643,1.16556,1.16567,5813.8599
02.07.2018 03:00:00.000,1.16567,1.16611,1.16517,1.16527,6293.6299
02.07.2018 04:00:00.000,1.16527,1.16573,1.16481,1.16498,5626.73
02.07.2018 05:00:00.000,1.16499,1.16503,1.16370,1.16423,9455.2402
02.07.2018 06:00:00.000,1.16423,1.16553,1.16383,1.16525,11215.7002
02.07.2018 07:00:00.000,1.16523,1.16527,1.16259,1.16305,15267.8398
02.07.2018 08:00:00.000,1.16306,1.16479,1.16265,1.16435,16635.1309
02.07.2018 09:00:00.000,1.16433,1.16477,1.16361,1.16400,13265.3799
02.07.2018 10:00:00.000,1.16399,1.16465,1.16345,1.16421,12246.21
02.07.2018 11:00:00.000,1.16421,1.16446,1.16277,1.16299,11225.96
02.07.2018 12:00:00.000,1.16297,1.16422,1.16161,1.16177,16314.75
02.07.2018 13:00:00.000,1.16177,1.16178,1.15969,1.16081,17687.2891
02.07.2018 14:00:00.000,1.16080,1.16235,1.15995,1.16052,15542.1504
02.07.2018 15:00:00.000,1.16054,1.16093,1.15911,1.16042,13258.5303
02.07.2018 16:00:00.000,1.16042,1.16109,1.15997,1.15998,10108.3398
02.07.2018 17:00:00.000,1.16001,1.16088,1.16001,1.16078,8920.4102
02.07.2018 18:00:00.000,1.16079,1.16105,1.16036,1.16102,8448.0098
02.07.2018 19:00:00.000,1.16102,1.16232,1.16093,1.16172,10037.5801
02.07.2018 20:00:00.000,1.16170,1.16480,1.16162,1.16391,7251.9902
02.07.2018 21:00:00.000,1.16390,1.16425,1.16345,1.16348,5387.21
02.07.2018 22:00:00.000,1.16347,1.16396,1.16335,1.16396,2376.6699
02.07.2018 23:00:00.000,1.16396,1.16428,1.16384,1.16415,3471.95
03.07.2018 00:00:00.000,1.16413,1.16437,1.16342,1.16344,6810.6899
03.07.2018 01:00:00.000,1.16344,1.16377,1.16204,1.16306,13365.0498
03.07.2018 02:00:00.000,1.16306,1.16375,1.16259,1.16303,10426.0801
03.07.2018 03:00:00.000,1.16303,1.16356,1.16275,1.16321,8220.5195
03.07.2018 04:00:00.000,1.16320,1.16382,1.16279,1.16322,6302.6499
03.07.2018 05:00:00.000,1.16322,1.16441,1.16266,1.16378,11181.1201
03.07.2018 06:00:00.000,1.16379,1.16540,1.16354,1.16453,15061.7305
03.07.2018 07:00:00.000,1.16455,1.16702,1.16431,1.16695,18965.0996
03.07.2018 08:00:00.000,1.16696,1.16731,1.16576,1.16592,16253.7305
03.07.2018 09:00:00.000,1.16596,1.16648,1.16509,1.16534,15052.0596
03.07.2018 10:00:00.000,1.16535,1.16616,1.16450,1.16469,13090.1797
03.07.2018 11:00:00.000,1.16468,1.16657,1.16463,1.16642,11063.0498
03.07.2018 12:00:00.000,1.16642,1.16668,1.16436,1.16526,18318.4102
03.07.2018 13:00:00.000,1.16527,1.16563,1.16429,1.16562,14580.6299
03.07.2018 14:00:00.000,1.16562,1.16648,1.16479,1.16498,16991.3906
03.07.2018 15:00:00.000,1.16496,1.16613,1.16466,1.16524,14460.9404
03.07.2018 16:00:00.000,1.16526,1.16535,1.16419,1.16496,10149.9697
03.07.2018 17:00:00.000,1.16496,1.16590,1.16441,1.16578,5198.5801
03.07.2018 18:00:00.000,1.16579,1.16611,1.16512,1.16519,3720.52
03.07.2018 19:00:00.000,1.16518,1.16627,1.16517,1.16613,3321.1699
03.07.2018 20:00:00.000,1.16614,1.16636,1.16560,1.16568,3676.9399
03.07.2018 21:00:00.000,1.16569,1.16613,1.16560,1.16575,4683.6699
03.07.2018 22:00:00.000,1.16575,1.16607,1.16569,1.16595,3444.8601
03.07.2018 23:00:00.000,1.16595,1.16602,1.16544,1.16589,3911.26
04.07.2018 00:00:00.000,1.16587,1.16717,1.16581,1.16705,6498.5
04.07.2018 01:00:00.000,1.16705,1.16785,1.16641,1.16745,10761.9199
04.07.2018 02:00:00.000,1.16745,1.16757,1.16643,1.16710,9166.75
04.07.2018 03:00:00.000,1.16709,1.16710,1.16630,1.16647,7098.4702
04.07.2018 04:00:00.000,1.16652,1.16661,1.16596,1.16628,5870.3701
04.07.2018 05:00:00.000,1.16629,1.16727,1.16608,1.16669,8608.7305
04.07.2018 06:00:00.000,1.16668,1.16817,1.16600,1.16797,11656.29
04.07.2018 07:00:00.000,1.16796,1.16796,1.16500,1.16509,13772.9102
04.07.2018 08:00:00.000,1.16510,1.16545,1.16361,1.16442,12982.54
04.07.2018 09:00:00.000,1.16442,1.16465,1.16305,1.16355,11526.3203
04.07.2018 10:00:00.000,1.16354,1.16426,1.16306,1.16412,10287.2305
04.07.2018 11:00:00.000,1.16411,1.16427,1.16327,1.16364,8741.8496
04.07.2018 12:00:00.000,1.16379,1.16450,1.16343,1.16421,9617.9502
04.07.2018 13:00:00.000,1.16424,1.16480,1.16371,1.16454,11179.2197
04.07.2018 14:00:00.000,1.16455,1.16499,1.16425,1.16431,10970.6104
04.07.2018 15:00:00.000,1.16432,1.16445,1.16369,1.16408,8126.96
04.07.2018 16:00:00.000,1.16408,1.16749,1.16381,1.16665,9056.1602
04.07.2018 17:00:00.000,1.16665,1.16746,1.16629,1.16668,4936.3599
04.07.2018 18:00:00.000,1.16668,1.16684,1.16639,1.16662,2488.71
04.07.2018 19:00:00.000,1.16662,1.16703,1.16520,1.16547,5682.79
04.07.2018 20:00:00.000,1.16546,1.16578,1.16519,1.16556,5750.3501
04.07.2018 21:00:00.000,1.16554,1.16569,1.16547,1.16554,2565.3999
04.07.2018 22:00:00.000,1.16553,1.16631,1.16551,1.16590,4183.6401
04.07.2018 23:00:00.000,1.16591,1.16633,1.16575,1.16601,3170.0601
05.07.2018 00:00:00.000,1.16602,1.16630,1.16533,1.16572,8087.2202
05.07.2018 01:00:00.000,1.16568,1.16640,1.16546,1.16595,10967.3496
05.07.2018 02:00:00.000,1.16595,1.16674,1.16578,1.16629,8789.4902
05.07.2018 03:00:00.000,1.16631,1.16635,1.16564,1.16580,7767.9702
05.07.2018 04:00:00.000,1.16580,1.16590,1.16548,1.16569,7239.48
05.07.2018 05:00:00.000,1.16568,1.16939,1.16500,1.16935,13389.2598
05.07.2018 06:00:00.000,1.16937,1.17109,1.16881,1.16967,16532.3105
05.07.2018 07:00:00.000,1.16969,1.17053,1.16853,1.16858,15854.8301
05.07.2018 08:00:00.000,1.16857,1.16960,1.16784,1.16930,13932.3799
05.07.2018 09:00:00.000,1.16929,1.16960,1.16818,1.16875,13083.0195
05.07.2018 10:00:00.000,1.16878,1.16936,1.16827,1.16862,12803.0498
05.07.2018 11:00:00.000,1.16862,1.17086,1.16854,1.17086,13978.5596
05.07.2018 12:00:00.000,1.17085,1.17201,1.17049,1.17140,16747.6504
05.07.2018 13:00:00.000,1.17140,1.17143,1.16948,1.17028,17769.1406
05.07.2018 14:00:00.000,1.17020,1.17072,1.16910,1.17019,16684.1191
05.07.2018 15:00:00.000,1.17019,1.17052,1.16923,1.16953,13677.6797
05.07.2018 16:00:00.000,1.16953,1.16989,1.16922,1.16977,11060.4199
05.07.2018 17:00:00.000,1.16975,1.16981,1.16807,1.16827,12604.2598
05.07.2018 18:00:00.000,1.16825,1.16920,1.16720,1.16803,12827.1797
05.07.2018 19:00:00.000,1.16803,1.16933,1.16793,1.16928,8849.5498
05.07.2018 20:00:00.000,1.16927,1.16927,1.16870,1.16903,4624.1299
05.07.2018 21:00:00.000,1.16901,1.16908,1.16877,1.16895,3084.45
05.07.2018 22:00:00.000,1.16893,1.16924,1.16887,1.16910,2054.71
05.07.2018 23:00:00.000,1.16911,1.16960,1.16897,1.16918,3104.5
06.07.2018 00:00:00.000,1.16919,1.16970,1.16900,1.16926,7331.2598
06.07.2018 01:00:00.000,1.16925,1.16937,1.16808,1.16818,8541.8398
06.07.2018 02:00:00.000,1.16819,1.16898,1.16800,1.16857,9171.71
06.07.2018 03:00:00.000,1.16857,1.16883,1.16840,1.16875,5414.5
06.07.2018 04:00:00.000,1.16875,1.16956,1.16854,1.16856,8167.8101
06.07.2018 05:00:00.000,1.16855,1.17027,1.16840,1.17006,10325.3701
06.07.2018 06:00:00.000,1.17005,1.17266,1.16985,1.17212,14484.7998
06.07.2018 07:00:00.000,1.17221,1.17221,1.17001,1.17022,16563.8496
06.07.2018 08:00:00.000,1.17022,1.17147,1.17010,1.17132,12051.9004
06.07.2018 09:00:00.000,1.17131,1.17193,1.17037,1.17096,12076.9404
06.07.2018 10:00:00.000,1.17094,1.17114,1.17024,1.17065,10381.7695
06.07.2018 11:00:00.000,1.17064,1.17192,1.17048,1.17132,8845.2402
06.07.2018 12:00:00.000,1.17132,1.17632,1.17117,1.17432,21966.1797
06.07.2018 13:00:00.000,1.17433,1.17623,1.17423,1.17572,21565.5098
06.07.2018 14:00:00.000,1.17575,1.17676,1.17509,1.17568,14463.1504
06.07.2018 15:00:00.000,1.17569,1.17612,1.17330,1.17365,13505.7002
06.07.2018 16:00:00.000,1.17365,1.17459,1.17337,1.17454,12053.6299
06.07.2018 17:00:00.000,1.17454,1.17490,1.17392,1.17401,7671.8999
06.07.2018 18:00:00.000,1.17400,1.17446,1.17383,1.17444,6145.6899
06.07.2018 19:00:00.000,1.17442,1.17464,1.17405,1.17425,6282.9702
06.07.2018 20:00:00.000,1.17423,1.17481,1.17398,1.17444,4713.2998
06.07.2018 21:00:00.000,1.17444,1.17444,1.17444,1.17444,0
06.07.2018 22:00:00.000,1.17444,1.17444,1.17444,1.17444,0
06.07.2018 23:00:00.000,1.17444,1.17444,1.17444,1.17444,0
07.07.2018 00:00:00.000,1.17444,1.17444,1.17444,1.17444,0
